date,item_id,daily_consumption_units,stock_on_hand_units,stock_on_order_units,order_placed_today,order_quantity_units,stockout_today_units
2025-02-15,C01,0.0,0.0,47.0,False,0.0,1.0
2025-02-15,C02,3.0,824.0,0.0,False,0.0,0.0
2025-02-15,C03,0.0,138.0,0.0,False,0.0,0.0
2025-02-15,C04,1.0,440.0,0.0,False,0.0,0.0
2025-02-15,C05,0.0,417.0,0.0,False,0.0,0.0
2025-02-15,C06,2.0,498.0,0.0,False,0.0,0.0
2025-02-15,C07,3.0,630.0,0.0,False,0.0,0.0
2025-02-15,C08,0.0,112.0,0.0,False,0.0,0.0
2025-02-16,A01,23.0,738.0,0.0,False,0.0,0.0
2025-02-16,A02,28.0,1424.0,0.0,False,0.0,0.0
2025-02-16,A03,10.0,628.0,0.0,False,0.0,0.0
2025-02-16,A04,5.0,544.0,0.0,False,0.0,0.0
2025-02-16,A05,35.0,3352.0,0.0,False,0.0,0.0
2025-02-16,A06,190.0,4847.0,0.0,False,0.0,0.0
2025-02-16,A07,3.0,610.0,0.0,False,0.0,0.0
2025-02-16,A08,1.0,301.0,0.0,False,0.0,0.0
2025-02-16,A09,3.0,678.0,0.0,False,0.0,0.0
2025-02-16,A10,9.0,6303.0,0.0,False,0.0,0.0
2025-02-16,B01,1.0,311.0,0.0,False,0.0,0.0
2025-02-16,B02,8.0,1411.0,0.0,False,0.0,0.0
2025-02-16,B03,3.0,627.0,0.0,False,0.0,0.0
2025-02-16,B04,6.0,764.0,0.0,False,0.0,0.0
2025-02-16,B05,0.0,437.0,0.0,False,0.0,0.0
2025-02-16,B06,3.0,1108.0,0.0,False,0.0,0.0
2025-02-16,B07,21.0,4103.0,0.0,False,0.0,0.0
2025-02-16,B08,12.0,1521.0,0.0,False,0.0,0.0
2025-02-16,B09,6.0,645.0,0.0,False,0.0,0.0
2025-02-16,B10,5.0,212.0,0.0,False,0.0,0.0
2025-02-16,B11,2.0,729.0,0.0,False,0.0,0.0
2025-02-16,B12,14.0,525.0,0.0,False,0.0,0.0
2025-02-16,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-16,C02,1.0,823.0,0.0,False,0.0,0.0
2025-02-16,C03,0.0,138.0,0.0,False,0.0,0.0
2025-02-16,C04,3.0,437.0,0.0,False,0.0,0.0
2025-02-16,C05,1.0,416.0,0.0,False,0.0,0.0
2025-02-16,C06,3.0,495.0,0.0,False,0.0,0.0
2025-02-16,C07,0.0,630.0,0.0,False,0.0,0.0
2025-02-16,C08,0.0,112.0,0.0,False,0.0,0.0
2025-02-17,A01,20.0,718.0,0.0,False,0.0,0.0
2025-02-17,A02,12.0,1412.0,0.0,False,0.0,0.0
2025-02-17,A03,6.0,622.0,0.0,False,0.0,0.0
2025-02-17,A04,0.0,544.0,0.0,False,0.0,0.0
2025-02-17,A05,24.0,3328.0,0.0,False,0.0,0.0
2025-02-17,A06,68.0,4779.0,0.0,False,0.0,0.0
2025-02-17,A07,30.0,580.0,0.0,False,0.0,0.0
2025-02-17,A08,6.0,295.0,0.0,False,0.0,0.0
2025-02-17,A09,0.0,678.0,0.0,False,0.0,0.0
2025-02-17,A10,90.0,6213.0,0.0,False,0.0,0.0
2025-02-17,B01,3.0,308.0,0.0,False,0.0,0.0
2025-02-17,B02,0.0,1411.0,0.0,False,0.0,0.0
2025-02-17,B03,10.0,617.0,0.0,False,0.0,0.0
2025-02-17,B04,3.0,761.0,0.0,False,0.0,0.0
2025-02-17,B05,0.0,437.0,0.0,False,0.0,0.0
2025-02-17,B06,18.0,1090.0,0.0,False,0.0,0.0
2025-02-17,B07,232.0,3871.0,0.0,False,0.0,0.0
2025-02-17,B08,16.0,1505.0,0.0,False,0.0,0.0
2025-02-17,B09,1.0,644.0,0.0,False,0.0,0.0
2025-02-17,B10,1.0,211.0,0.0,False,0.0,0.0
2025-02-17,B11,10.0,719.0,0.0,False,0.0,0.0
2025-02-17,B12,26.0,499.0,0.0,False,0.0,0.0
2025-02-17,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-17,C02,7.0,816.0,0.0,False,0.0,0.0
2025-02-17,C03,0.0,138.0,0.0,False,0.0,0.0
2025-02-17,C04,0.0,437.0,0.0,False,0.0,0.0
2025-02-17,C05,4.0,412.0,0.0,False,0.0,0.0
2025-02-17,C06,0.0,495.0,0.0,False,0.0,0.0
2025-02-17,C07,10.0,620.0,0.0,False,0.0,0.0
2025-02-17,C08,1.0,111.0,0.0,False,0.0,0.0
2025-02-18,A01,5.0,713.0,0.0,False,0.0,0.0
2025-02-18,A02,120.0,1292.0,0.0,False,0.0,0.0
2025-02-18,A03,9.0,613.0,0.0,False,0.0,0.0
2025-02-18,A04,3.0,541.0,0.0,False,0.0,0.0
2025-02-18,A05,39.0,3289.0,0.0,False,0.0,0.0
2025-02-18,A06,551.0,4228.0,0.0,False,0.0,0.0
2025-02-18,A07,24.0,556.0,0.0,False,0.0,0.0
2025-02-18,A08,0.0,295.0,0.0,False,0.0,0.0
2025-02-18,A09,15.0,663.0,0.0,False,0.0,0.0
2025-02-18,A10,28.0,6185.0,0.0,False,0.0,0.0
2025-02-18,B01,2.0,306.0,0.0,False,0.0,0.0
2025-02-18,B02,7.0,1404.0,0.0,False,0.0,0.0
2025-02-18,B03,1.0,616.0,0.0,False,0.0,0.0
2025-02-18,B04,4.0,757.0,0.0,False,0.0,0.0
2025-02-18,B05,0.0,437.0,0.0,False,0.0,0.0
2025-02-18,B06,45.0,1045.0,0.0,False,0.0,0.0
2025-02-18,B07,44.0,3827.0,0.0,False,0.0,0.0
2025-02-18,B08,2.0,1503.0,0.0,False,0.0,0.0
2025-02-18,B09,6.0,638.0,0.0,False,0.0,0.0
2025-02-18,B10,4.0,207.0,0.0,False,0.0,0.0
2025-02-18,B11,1.0,718.0,0.0,False,0.0,0.0
2025-02-18,B12,27.0,472.0,0.0,False,0.0,0.0
2025-02-18,C01,0.0,0.0,47.0,False,0.0,1.0
2025-02-18,C02,1.0,815.0,0.0,False,0.0,0.0
2025-02-18,C03,0.0,138.0,0.0,False,0.0,0.0
2025-02-18,C04,2.0,435.0,0.0,False,0.0,0.0
2025-02-18,C05,1.0,411.0,0.0,False,0.0,0.0
2025-02-18,C06,4.0,491.0,0.0,False,0.0,0.0
2025-02-18,C07,0.0,620.0,0.0,False,0.0,0.0
2025-02-18,C08,0.0,111.0,0.0,False,0.0,0.0
2025-02-19,A01,84.0,629.0,0.0,False,0.0,0.0
2025-02-19,A02,92.0,1200.0,0.0,False,0.0,0.0
2025-02-19,A03,3.0,610.0,0.0,False,0.0,0.0
2025-02-19,A04,0.0,541.0,0.0,False,0.0,0.0
2025-02-19,A05,49.0,3240.0,0.0,False,0.0,0.0
2025-02-19,A06,134.0,4094.0,0.0,False,0.0,0.0
2025-02-19,A07,2.0,554.0,0.0,False,0.0,0.0
2025-02-19,A08,5.0,290.0,0.0,False,0.0,0.0
2025-02-19,A09,0.0,663.0,0.0,False,0.0,0.0
2025-02-19,A10,74.0,6111.0,0.0,False,0.0,0.0
2025-02-19,B01,4.0,302.0,0.0,False,0.0,0.0
2025-02-19,B02,5.0,1399.0,0.0,False,0.0,0.0
2025-02-19,B03,10.0,606.0,0.0,False,0.0,0.0
2025-02-19,B04,2.0,755.0,0.0,False,0.0,0.0
2025-02-19,B05,2.0,435.0,0.0,False,0.0,0.0
2025-02-19,B06,11.0,1034.0,0.0,False,0.0,0.0
2025-02-19,B07,49.0,3778.0,0.0,False,0.0,0.0
2025-02-19,B08,57.0,1446.0,0.0,False,0.0,0.0
2025-02-19,B09,8.0,630.0,0.0,False,0.0,0.0
2025-02-19,B10,3.0,204.0,0.0,False,0.0,0.0
2025-02-19,B11,21.0,697.0,0.0,False,0.0,0.0
2025-02-19,B12,2.0,470.0,0.0,False,0.0,0.0
2025-02-19,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-19,C02,3.0,812.0,0.0,False,0.0,0.0
2025-02-19,C03,1.0,137.0,0.0,False,0.0,0.0
2025-02-19,C04,7.0,428.0,0.0,False,0.0,0.0
2025-02-19,C05,0.0,411.0,0.0,False,0.0,0.0
2025-02-19,C06,2.0,489.0,0.0,False,0.0,0.0
2025-02-19,C07,7.0,613.0,0.0,False,0.0,0.0
2025-02-19,C08,0.0,111.0,0.0,False,0.0,0.0
2025-02-20,A01,43.0,586.0,0.0,False,0.0,0.0
2025-02-20,A02,63.0,1137.0,0.0,False,0.0,0.0
2025-02-20,A03,5.0,605.0,0.0,False,0.0,0.0
2025-02-20,A04,1.0,540.0,0.0,False,0.0,0.0
2025-02-20,A05,68.0,3172.0,0.0,False,0.0,0.0
2025-02-20,A06,128.0,3966.0,0.0,False,0.0,0.0
2025-02-20,A07,2.0,552.0,0.0,False,0.0,0.0
2025-02-20,A08,0.0,290.0,0.0,False,0.0,0.0
2025-02-20,A09,2.0,661.0,0.0,False,0.0,0.0
2025-02-20,A10,17.0,6094.0,0.0,False,0.0,0.0
2025-02-20,B01,5.0,297.0,0.0,False,0.0,0.0
2025-02-20,B02,3.0,1396.0,0.0,False,0.0,0.0
2025-02-20,B03,5.0,601.0,0.0,False,0.0,0.0
2025-02-20,B04,1.0,754.0,0.0,False,0.0,0.0
2025-02-20,B05,1.0,434.0,0.0,False,0.0,0.0
2025-02-20,B06,24.0,1010.0,0.0,False,0.0,0.0
2025-02-20,B07,25.0,3753.0,0.0,False,0.0,0.0
2025-02-20,B08,6.0,1440.0,0.0,False,0.0,0.0
2025-02-20,B09,2.0,628.0,0.0,False,0.0,0.0
2025-02-20,B10,2.0,202.0,0.0,False,0.0,0.0
2025-02-20,B11,4.0,693.0,0.0,False,0.0,0.0
2025-02-20,B12,35.0,435.0,0.0,False,0.0,0.0
2025-02-20,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-20,C02,0.0,812.0,0.0,False,0.0,0.0
2025-02-20,C03,1.0,136.0,0.0,False,0.0,0.0
2025-02-20,C04,2.0,426.0,0.0,False,0.0,0.0
2025-02-20,C05,1.0,410.0,0.0,False,0.0,0.0
2025-02-20,C06,2.0,487.0,0.0,False,0.0,0.0
2025-02-20,C07,4.0,609.0,0.0,False,0.0,0.0
2025-02-20,C08,1.0,110.0,0.0,False,0.0,0.0
2025-02-21,A01,17.0,569.0,0.0,False,0.0,0.0
2025-02-21,A02,32.0,1105.0,0.0,False,0.0,0.0
2025-02-21,A03,2.0,603.0,0.0,False,0.0,0.0
2025-02-21,A04,0.0,540.0,0.0,False,0.0,0.0
2025-02-21,A05,115.0,3057.0,0.0,False,0.0,0.0
2025-02-21,A06,24.0,3942.0,0.0,False,0.0,0.0
2025-02-21,A07,6.0,546.0,0.0,False,0.0,0.0
2025-02-21,A08,1.0,289.0,0.0,False,0.0,0.0
2025-02-21,A09,5.0,656.0,0.0,False,0.0,0.0
2025-02-21,A10,41.0,6053.0,0.0,False,0.0,0.0
2025-02-21,B01,1.0,296.0,0.0,False,0.0,0.0
2025-02-21,B02,25.0,1371.0,0.0,False,0.0,0.0
2025-02-21,B03,0.0,601.0,0.0,False,0.0,0.0
2025-02-21,B04,5.0,749.0,0.0,False,0.0,0.0
2025-02-21,B05,0.0,434.0,0.0,False,0.0,0.0
2025-02-21,B06,36.0,974.0,0.0,False,0.0,0.0
2025-02-21,B07,132.0,3621.0,0.0,False,0.0,0.0
2025-02-21,B08,6.0,1434.0,0.0,False,0.0,0.0
2025-02-21,B09,11.0,617.0,0.0,False,0.0,0.0
2025-02-21,B10,5.0,197.0,0.0,False,0.0,0.0
2025-02-21,B11,16.0,677.0,0.0,False,0.0,0.0
2025-02-21,B12,3.0,432.0,0.0,False,0.0,0.0
2025-02-21,C01,0.0,0.0,47.0,False,0.0,1.0
2025-02-21,C02,6.0,806.0,0.0,False,0.0,0.0
2025-02-21,C03,0.0,136.0,0.0,False,0.0,0.0
2025-02-21,C04,2.0,424.0,0.0,False,0.0,0.0
2025-02-21,C05,0.0,410.0,0.0,False,0.0,0.0
2025-02-21,C06,3.0,484.0,0.0,False,0.0,0.0
2025-02-21,C07,0.0,609.0,0.0,False,0.0,0.0
2025-02-21,C08,1.0,109.0,0.0,False,0.0,0.0
2025-02-22,A01,19.0,550.0,0.0,False,0.0,0.0
2025-02-22,A02,50.0,1055.0,0.0,False,0.0,0.0
2025-02-22,A03,9.0,594.0,0.0,False,0.0,0.0
2025-02-22,A04,1.0,539.0,0.0,False,0.0,0.0
2025-02-22,A05,89.0,2968.0,0.0,False,0.0,0.0
2025-02-22,A06,96.0,3846.0,0.0,False,0.0,0.0
2025-02-22,A07,21.0,525.0,0.0,False,0.0,0.0
2025-02-22,A08,15.0,274.0,0.0,False,0.0,0.0
2025-02-22,A09,15.0,641.0,0.0,False,0.0,0.0
2025-02-22,A10,126.0,5927.0,0.0,False,0.0,0.0
2025-02-22,B01,3.0,293.0,0.0,False,0.0,0.0
2025-02-22,B02,37.0,1334.0,0.0,False,0.0,0.0
2025-02-22,B03,3.0,598.0,0.0,False,0.0,0.0
2025-02-22,B04,5.0,744.0,0.0,False,0.0,0.0
2025-02-22,B05,0.0,434.0,0.0,False,0.0,0.0
2025-02-22,B06,10.0,964.0,0.0,False,0.0,0.0
2025-02-22,B07,49.0,3572.0,0.0,False,0.0,0.0
2025-02-22,B08,26.0,1408.0,0.0,False,0.0,0.0
2025-02-22,B09,12.0,605.0,0.0,False,0.0,0.0
2025-02-22,B10,1.0,196.0,0.0,False,0.0,0.0
2025-02-22,B11,6.0,671.0,0.0,False,0.0,0.0
2025-02-22,B12,26.0,406.0,0.0,False,0.0,0.0
2025-02-22,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-22,C02,3.0,803.0,0.0,False,0.0,0.0
2025-02-22,C03,0.0,136.0,0.0,False,0.0,0.0
2025-02-22,C04,3.0,421.0,0.0,False,0.0,0.0
2025-02-22,C05,1.0,409.0,0.0,False,0.0,0.0
2025-02-22,C06,1.0,483.0,0.0,False,0.0,0.0
2025-02-22,C07,1.0,608.0,0.0,False,0.0,0.0
2025-02-22,C08,0.0,109.0,0.0,False,0.0,0.0
2025-02-23,A01,28.0,522.0,0.0,False,0.0,0.0
2025-02-23,A02,186.0,869.0,0.0,False,0.0,0.0
2025-02-23,A03,6.0,588.0,0.0,False,0.0,0.0
2025-02-23,A04,2.0,537.0,0.0,False,0.0,0.0
2025-02-23,A05,37.0,2931.0,0.0,False,0.0,0.0
2025-02-23,A06,35.0,3811.0,0.0,False,0.0,0.0
2025-02-23,A07,12.0,513.0,0.0,False,0.0,0.0
2025-02-23,A08,0.0,274.0,0.0,False,0.0,0.0
2025-02-23,A09,0.0,641.0,0.0,False,0.0,0.0
2025-02-23,A10,117.0,5810.0,0.0,False,0.0,0.0
2025-02-23,B01,1.0,292.0,0.0,False,0.0,0.0
2025-02-23,B02,8.0,1326.0,0.0,False,0.0,0.0
2025-02-23,B03,0.0,598.0,0.0,False,0.0,0.0
2025-02-23,B04,4.0,740.0,0.0,False,0.0,0.0
2025-02-23,B05,0.0,434.0,0.0,False,0.0,0.0
2025-02-23,B06,13.0,951.0,0.0,False,0.0,0.0
2025-02-23,B07,75.0,3497.0,0.0,False,0.0,0.0
2025-02-23,B08,2.0,1406.0,0.0,False,0.0,0.0
2025-02-23,B09,1.0,604.0,0.0,False,0.0,0.0
2025-02-23,B10,1.0,195.0,0.0,False,0.0,0.0
2025-02-23,B11,13.0,658.0,0.0,False,0.0,0.0
2025-02-23,B12,5.0,401.0,0.0,False,0.0,0.0
2025-02-23,C01,0.0,0.0,47.0,False,0.0,1.0
2025-02-23,C02,2.0,801.0,0.0,False,0.0,0.0
2025-02-23,C03,0.0,136.0,0.0,False,0.0,0.0
2025-02-23,C04,1.0,420.0,0.0,False,0.0,0.0
2025-02-23,C05,1.0,408.0,0.0,False,0.0,0.0
2025-02-23,C06,0.0,483.0,0.0,False,0.0,0.0
2025-02-23,C07,0.0,608.0,0.0,False,0.0,0.0
2025-02-23,C08,0.0,109.0,0.0,False,0.0,0.0
2025-02-24,A01,120.0,402.0,1222.0,True,1222.0,0.0
2025-02-24,A02,84.0,785.0,2503.0,True,2503.0,0.0
2025-02-24,A03,31.0,557.0,0.0,False,0.0,0.0
2025-02-24,A04,4.0,533.0,0.0,False,0.0,0.0
2025-02-24,A05,158.0,2773.0,0.0,False,0.0,0.0
2025-02-24,A06,26.0,3785.0,0.0,False,0.0,0.0
2025-02-24,A07,10.0,503.0,0.0,False,0.0,0.0
2025-02-24,A08,6.0,268.0,0.0,False,0.0,0.0
2025-02-24,A09,3.0,638.0,0.0,False,0.0,0.0
2025-02-24,A10,242.0,5568.0,0.0,False,0.0,0.0
2025-02-24,B01,12.0,280.0,0.0,False,0.0,0.0
2025-02-24,B02,3.0,1323.0,0.0,False,0.0,0.0
2025-02-24,B03,1.0,597.0,0.0,False,0.0,0.0
2025-02-24,B04,4.0,736.0,0.0,False,0.0,0.0
2025-02-24,B05,2.0,432.0,0.0,False,0.0,0.0
2025-02-24,B06,5.0,946.0,0.0,False,0.0,0.0
2025-02-24,B07,270.0,3227.0,0.0,False,0.0,0.0
2025-02-24,B08,12.0,1394.0,0.0,False,0.0,0.0
2025-02-24,B09,12.0,592.0,0.0,False,0.0,0.0
2025-02-24,B10,3.0,192.0,0.0,False,0.0,0.0
2025-02-24,B11,18.0,640.0,0.0,False,0.0,0.0
2025-02-24,B12,44.0,357.0,0.0,False,0.0,0.0
2025-02-24,C01,0.0,0.0,47.0,False,0.0,0.0
2025-02-24,C02,2.0,799.0,0.0,False,0.0,0.0
2025-02-24,C03,0.0,136.0,0.0,False,0.0,0.0
2025-02-24,C04,15.0,405.0,0.0,False,0.0,0.0
2025-02-24,C05,1.0,407.0,0.0,False,0.0,0.0
2025-02-24,C06,2.0,481.0,0.0,False,0.0,0.0
2025-02-24,C07,4.0,604.0,0.0,False,0.0,0.0
2025-02-24,C08,0.0,109.0,0.0,False,0.0,0.0
2025-02-25,A01,50.0,352.0,1222.0,False,0.0,0.0
2025-02-25,A02,178.0,607.0,2503.0,False,0.0,0.0
2025-02-25,A03,17.0,540.0,0.0,False,0.0,0.0
2025-02-25,A04,2.0,531.0,0.0,False,0.0,0.0
2025-02-25,A05,31.0,2742.0,0.0,False,0.0,0.0
2025-02-25,A06,259.0,3526.0,0.0,False,0.0,0.0
2025-02-25,A07,0.0,503.0,0.0,False,0.0,0.0
2025-02-25,A08,8.0,260.0,0.0,False,0.0,0.0
2025-02-25,A09,11.0,627.0,0.0,False,0.0,0.0
2025-02-25,A10,2.0,5566.0,0.0,False,0.0,0.0
2025-02-25,B01,0.0,280.0,0.0,False,0.0,0.0
2025-02-25,B02,18.0,1305.0,0.0,False,0.0,0.0
2025-02-25,B03,1.0,596.0,0.0,False,0.0,0.0
2025-02-25,B04,0.0,736.0,0.0,False,0.0,0.0
2025-02-25,B05,0.0,432.0,0.0,False,0.0,0.0
2025-02-25,B06,33.0,913.0,0.0,False,0.0,0.0
2025-02-25,B07,31.0,3196.0,0.0,False,0.0,0.0
2025-02-25,B08,67.0,1327.0,0.0,False,0.0,0.0
2025-02-25,B09,4.0,588.0,0.0,False,0.0,0.0
2025-02-25,B10,5.0,187.0,0.0,False,0.0,0.0
2025-02-25,B11,9.0,631.0,0.0,False,0.0,0.0
2025-02-25,B12,8.0,349.0,0.0,False,0.0,0.0
2025-02-25,C01,0.0,47.0,0.0,False,0.0,0.0
2025-02-25,C02,7.0,792.0,0.0,False,0.0,0.0
2025-02-25,C03,0.0,136.0,0.0,False,0.0,0.0
2025-02-25,C04,4.0,401.0,0.0,False,0.0,0.0
2025-02-25,C05,1.0,406.0,0.0,False,0.0,0.0
2025-02-25,C06,1.0,480.0,0.0,False,0.0,0.0
2025-02-25,C07,0.0,604.0,0.0,False,0.0,0.0
2025-02-25,C08,0.0,109.0,0.0,False,0.0,0.0
2025-02-26,A01,8.0,344.0,1222.0,False,0.0,0.0
2025-02-26,A02,27.0,580.0,2503.0,False,0.0,0.0
2025-02-26,A03,2.0,538.0,0.0,False,0.0,0.0
2025-02-26,A04,0.0,531.0,0.0,False,0.0,0.0
2025-02-26,A05,66.0,2676.0,0.0,False,0.0,0.0
2025-02-26,A06,211.0,3315.0,6265.0,True,6265.0,0.0
2025-02-26,A07,13.0,490.0,0.0,False,0.0,0.0
2025-02-26,A08,0.0,260.0,0.0,False,0.0,0.0
2025-02-26,A09,0.0,627.0,0.0,False,0.0,0.0
2025-02-26,A10,61.0,5505.0,0.0,False,0.0,0.0
2025-02-26,B01,2.0,278.0,0.0,False,0.0,0.0
2025-02-26,B02,7.0,1298.0,0.0,False,0.0,0.0
2025-02-26,B03,3.0,593.0,0.0,False,0.0,0.0
2025-02-26,B04,3.0,733.0,0.0,False,0.0,0.0
2025-02-26,B05,0.0,432.0,0.0,False,0.0,0.0
2025-02-26,B06,6.0,907.0,0.0,False,0.0,0.0
2025-02-26,B07,51.0,3145.0,0.0,False,0.0,0.0
2025-02-26,B08,12.0,1315.0,0.0,False,0.0,0.0
2025-02-26,B09,0.0,588.0,0.0,False,0.0,0.0
2025-02-26,B10,7.0,180.0,0.0,False,0.0,0.0
2025-02-26,B11,9.0,622.0,0.0,False,0.0,0.0
2025-02-26,B12,33.0,316.0,0.0,False,0.0,0.0
2025-02-26,C01,0.0,47.0,0.0,False,0.0,0.0
2025-02-26,C02,8.0,784.0,0.0,False,0.0,0.0
2025-02-26,C03,1.0,135.0,0.0,False,0.0,0.0
2025-02-26,C04,0.0,401.0,0.0,False,0.0,0.0
2025-02-26,C05,0.0,406.0,0.0,False,0.0,0.0
2025-02-26,C06,2.0,478.0,0.0,False,0.0,0.0
2025-02-26,C07,3.0,601.0,0.0,False,0.0,0.0
2025-02-26,C08,1.0,108.0,0.0,False,0.0,0.0
2025-02-27,A01,37.0,307.0,1222.0,False,0.0,0.0
2025-02-27,A02,44.0,536.0,2503.0,False,0.0,0.0
2025-02-27,A03,29.0,509.0,0.0,False,0.0,0.0
2025-02-27,A04,0.0,531.0,0.0,False,0.0,0.0
2025-02-27,A05,43.0,2633.0,0.0,False,0.0,0.0
2025-02-27,A06,156.0,3159.0,6265.0,False,0.0,0.0
2025-02-27,A07,8.0,482.0,0.0,False,0.0,0.0
2025-02-27,A08,1.0,259.0,0.0,False,0.0,0.0
2025-02-27,A09,0.0,627.0,0.0,False,0.0,0.0
2025-02-27,A10,213.0,5292.0,0.0,False,0.0,0.0
2025-02-27,B01,0.0,278.0,0.0,False,0.0,0.0
2025-02-27,B02,1.0,1297.0,0.0,False,0.0,0.0
2025-02-27,B03,1.0,592.0,0.0,False,0.0,0.0
2025-02-27,B04,1.0,732.0,0.0,False,0.0,0.0
2025-02-27,B05,1.0,431.0,0.0,False,0.0,0.0
2025-02-27,B06,17.0,890.0,0.0,False,0.0,0.0
2025-02-27,B07,99.0,3046.0,0.0,False,0.0,0.0
2025-02-27,B08,5.0,1310.0,0.0,False,0.0,0.0
2025-02-27,B09,4.0,584.0,0.0,False,0.0,0.0
2025-02-27,B10,2.0,178.0,0.0,False,0.0,0.0
2025-02-27,B11,14.0,608.0,0.0,False,0.0,0.0
2025-02-27,B12,2.0,314.0,0.0,False,0.0,0.0
2025-02-27,C01,0.0,47.0,0.0,False,0.0,0.0
2025-02-27,C02,27.0,757.0,0.0,False,0.0,0.0
2025-02-27,C03,2.0,133.0,0.0,False,0.0,0.0
2025-02-27,C04,0.0,401.0,0.0,False,0.0,0.0
2025-02-27,C05,3.0,403.0,0.0,False,0.0,0.0
2025-02-27,C06,0.0,478.0,0.0,False,0.0,0.0
2025-02-27,C07,2.0,599.0,0.0,False,0.0,0.0
2025-02-27,C08,0.0,108.0,0.0,False,0.0,0.0
2025-02-28,A01,22.0,285.0,1222.0,False,0.0,0.0
2025-02-28,A02,24.0,512.0,2503.0,False,0.0,0.0
2025-02-28,A03,3.0,506.0,0.0,False,0.0,0.0
2025-02-28,A04,4.0,527.0,0.0,False,0.0,0.0
2025-02-28,A05,18.0,2615.0,0.0,False,0.0,0.0
2025-02-28,A06,144.0,3015.0,6265.0,False,0.0,0.0
2025-02-28,A07,30.0,452.0,0.0,False,0.0,0.0
2025-02-28,A08,5.0,254.0,0.0,False,0.0,0.0
2025-02-28,A09,1.0,626.0,0.0,False,0.0,0.0
2025-02-28,A10,30.0,5262.0,0.0,False,0.0,0.0
2025-02-28,B01,0.0,278.0,0.0,False,0.0,0.0
2025-02-28,B02,20.0,1277.0,0.0,False,0.0,0.0
2025-02-28,B03,11.0,581.0,0.0,False,0.0,0.0
2025-02-28,B04,10.0,722.0,0.0,False,0.0,0.0
2025-02-28,B05,1.0,430.0,0.0,False,0.0,0.0
2025-02-28,B06,1.0,889.0,0.0,False,0.0,0.0
2025-02-28,B07,25.0,3021.0,0.0,False,0.0,0.0
2025-02-28,B08,9.0,1301.0,0.0,False,0.0,0.0
2025-02-28,B09,12.0,572.0,0.0,False,0.0,0.0
2025-02-28,B10,6.0,172.0,0.0,False,0.0,0.0
2025-02-28,B11,0.0,608.0,0.0,False,0.0,0.0
2025-02-28,B12,33.0,281.0,0.0,False,0.0,0.0
2025-02-28,C01,0.0,47.0,0.0,False,0.0,0.0
2025-02-28,C02,5.0,752.0,0.0,False,0.0,0.0
2025-02-28,C03,0.0,133.0,0.0,False,0.0,0.0
2025-02-28,C04,7.0,394.0,0.0,False,0.0,0.0
2025-02-28,C05,0.0,403.0,0.0,False,0.0,0.0
2025-02-28,C06,3.0,475.0,0.0,False,0.0,0.0
2025-02-28,C07,8.0,591.0,0.0,False,0.0,0.0
2025-02-28,C08,0.0,108.0,0.0,False,0.0,0.0
2025-03-01,A01,10.0,275.0,1222.0,False,0.0,0.0
2025-03-01,A02,23.0,489.0,2503.0,False,0.0,0.0
2025-03-01,A03,42.0,464.0,0.0,False,0.0,0.0
2025-03-01,A04,1.0,526.0,0.0,False,0.0,0.0
2025-03-01,A05,45.0,2570.0,0.0,False,0.0,0.0
2025-03-01,A06,18.0,2997.0,6265.0,False,0.0,0.0
2025-03-01,A07,12.0,440.0,0.0,False,0.0,0.0
2025-03-01,A08,0.0,254.0,0.0,False,0.0,0.0
2025-03-01,A09,7.0,619.0,0.0,False,0.0,0.0
2025-03-01,A10,86.0,5176.0,0.0,False,0.0,0.0
2025-03-01,B01,1.0,277.0,0.0,False,0.0,0.0
2025-03-01,B02,10.0,1267.0,0.0,False,0.0,0.0
2025-03-01,B03,5.0,576.0,0.0,False,0.0,0.0
2025-03-01,B04,4.0,718.0,0.0,False,0.0,0.0
2025-03-01,B05,0.0,430.0,0.0,False,0.0,0.0
2025-03-01,B06,5.0,884.0,0.0,False,0.0,0.0
2025-03-01,B07,102.0,2919.0,0.0,False,0.0,0.0
2025-03-01,B08,12.0,1289.0,0.0,False,0.0,0.0
2025-03-01,B09,2.0,570.0,0.0,False,0.0,0.0
2025-03-01,B10,1.0,171.0,0.0,False,0.0,0.0
2025-03-01,B11,1.0,607.0,0.0,False,0.0,0.0
2025-03-01,B12,31.0,250.0,0.0,False,0.0,0.0
2025-03-01,C01,3.0,44.0,0.0,False,0.0,0.0
2025-03-01,C02,1.0,751.0,0.0,False,0.0,0.0
2025-03-01,C03,0.0,133.0,0.0,False,0.0,0.0
2025-03-01,C04,3.0,391.0,0.0,False,0.0,0.0
2025-03-01,C05,0.0,403.0,0.0,False,0.0,0.0
2025-03-01,C06,4.0,471.0,0.0,False,0.0,0.0
2025-03-01,C07,1.0,590.0,0.0,False,0.0,0.0
2025-03-01,C08,0.0,108.0,0.0,False,0.0,0.0
2025-03-02,A01,15.0,260.0,1222.0,False,0.0,0.0
2025-03-02,A02,83.0,2909.0,0.0,False,0.0,0.0
2025-03-02,A03,3.0,461.0,0.0,False,0.0,0.0
2025-03-02,A04,2.0,524.0,0.0,False,0.0,0.0
