date,item_id,daily_consumption_units,recorded_stock_on_hand_units,stock_on_order_units,order_placed_today,stockout_today_units,expiry_today_units
2025-04-27,A04,0,452.0,0.0,False,0,0
2025-04-27,A05,9,8656.0,0.0,False,0,2
2025-04-27,A06,306,3892.0,11960.0,False,0,1
2025-04-27,A07,10,1093.0,0.0,False,0,0
2025-04-27,A08,1,39.0,337.0,False,0,0
2025-04-27,A09,7,480.0,0.0,False,0,0
2025-04-27,A10,162,8333.0,0.0,False,0,2
2025-04-27,B01,0,265.0,0.0,False,0,0
2025-04-27,B02,36,956.0,0.0,False,0,0
2025-04-27,B03,6,464.0,0.0,False,0,0
2025-04-27,B04,5,607.0,0.0,False,0,0
2025-04-27,B05,0,391.0,0.0,False,0,0
2025-04-27,B06,1,393.0,0.0,False,0,0
2025-04-27,B07,34,7317.3,0.0,False,0,2
2025-04-27,B08,8,1221.0,2065.0,False,0,0
2025-04-27,B09,11,359.0,668.0,False,0,0
2025-04-27,B10,3,41.0,222.0,False,0,0
2025-04-27,B11,0,402.0,0.0,False,0,0
2025-04-27,B12,18,1761.8,0.0,False,0,0
2025-04-27,C01,0,0.0,68.0,False,0,0
2025-04-27,C02,3,498.0,0.0,False,0,0
2025-04-27,C03,1,113.0,0.0,False,0,0
2025-04-27,C04,5,374.0,0.0,False,0,0
2025-04-27,C05,5,270.0,0.0,False,0,0
2025-04-27,C06,1,329.0,0.0,False,0,0
2025-04-27,C07,1,366.0,0.0,False,0,0
2025-04-27,C08,0,63.0,0.0,False,0,0
2025-04-28,A01,135,798.2,2205.0,True,0,0
2025-04-28,A02,73,2009.0,2468.0,False,0,0
2025-04-28,A03,13,244.0,784.0,False,0,0
2025-04-28,A04,0,496.8,0.0,False,0,0
2025-04-28,A05,97,8557.0,0.0,False,0,2
2025-04-28,A06,70,3821.0,11960.0,False,0,1
2025-04-28,A07,57,1036.0,0.0,False,0,0
2025-04-28,A08,7,32.0,337.0,False,0,0
2025-04-28,A09,7,472.4,0.0,False,0,0
2025-04-28,A10,10,8321.0,0.0,False,0,2
2025-04-28,B01,2,263.0,0.0,False,0,0
2025-04-28,B02,17,998.3,0.0,False,0,0
2025-04-28,B03,0,464.0,0.0,False,0,0
2025-04-28,B04,3,604.0,0.0,False,0,0
2025-04-28,B05,0,391.0,0.0,False,0,0
2025-04-28,B06,10,383.0,0.0,False,0,0
2025-04-28,B07,180,8406.0,0.0,False,0,2
2025-04-28,B08,3,1183.2,2065.0,False,0,0
2025-04-28,B09,5,354.0,668.0,False,0,0
2025-04-28,B10,3,38.0,222.0,False,0,0
2025-04-28,B11,3,399.0,0.0,False,0,0
2025-04-28,B12,23,1521.0,0.0,False,0,0
2025-04-28,C01,2,0.0,68.0,False,2,0
2025-04-28,C02,6,492.0,0.0,False,0,0
2025-04-28,C03,0,113.0,0.0,False,0,0
2025-04-28,C04,3,371.0,0.0,False,0,0
2025-04-28,C05,2,268.0,0.0,False,0,0
2025-04-28,C06,0,329.0,0.0,False,0,0
2025-04-28,C07,3,363.0,0.0,False,0,0
2025-04-28,C08,4,59.0,0.0,False,0,0
2025-04-29,A01,87,704.0,2205.0,False,0,0
2025-04-29,A02,13,2073.7,2468.0,False,0,0
2025-04-29,A03,17,227.0,784.0,False,0,0
2025-04-29,A04,23,429.0,0.0,False,0,0
2025-04-29,A05,65,8181.3,0.0,False,0,2
2025-04-29,A06,736,3084.0,11960.0,False,0,1
2025-04-29,A07,9,1027.0,0.0,False,0,0
2025-04-29,A08,0,30.4,337.0,False,0,0
2025-04-29,A09,1,472.0,0.0,False,0,0
2025-04-29,A10,391,7928.0,8021.0,True,0,2
2025-04-29,B01,3,260.0,0.0,False,0,0
2025-04-29,B02,25,914.0,0.0,False,0,0
2025-04-29,B03,8,456.0,0.0,False,0,0
2025-04-29,B04,6,598.0,0.0,False,0,0
2025-04-29,B05,0,391.0,0.0,False,0,0
2025-04-29,B06,4,379.0,0.0,False,0,0
2025-04-29,B07,37,8367.0,0.0,False,0,2
2025-04-29,B08,11,1207.0,2065.0,False,0,0
2025-04-29,B09,1,353.0,668.0,False,0,0
2025-04-29,B10,0,38.0,222.0,False,0,0
2025-04-29,B11,15,384.0,0.0,False,0,0
2025-04-29,B12,19,1502.0,0.0,False,0,0
2025-04-29,C01,0,0.0,68.0,False,0,0
2025-04-29,C02,11,481.0,0.0,False,0,0
2025-04-29,C03,0,113.0,0.0,False,0,0
2025-04-29,C04,1,370.0,0.0,False,0,0
2025-04-29,C05,2,266.0,0.0,False,0,0
2025-04-29,C06,6,323.0,0.0,False,0,0
2025-04-29,C07,7,356.0,0.0,False,0,0
2025-04-29,C08,3,56.0,0.0,False,0,0
2025-04-30,A01,1,703.0,2205.0,False,0,0
2025-04-30,A02,1,1995.0,2468.0,False,0,0
2025-04-30,A03,2,225.0,784.0,False,0,0
2025-04-30,A04,0,429.0,0.0,False,0,0
2025-04-30,A05,14,8474.0,0.0,False,0,2
2025-04-30,A06,280,2803.0,11960.0,False,0,1
2025-04-30,A07,4,1023.0,0.0,False,0,0
2025-04-30,A08,22,10.0,337.0,False,0,0
2025-04-30,A09,4,468.0,0.0,False,0,0
2025-04-30,A10,102,7824.0,8021.0,False,0,2
2025-04-30,B01,0,260.0,0.0,False,0,0
2025-04-30,B02,32,882.0,0.0,False,0,0
2025-04-30,B03,6,450.0,0.0,False,0,0
2025-04-30,B04,0,598.0,0.0,False,0,0
2025-04-30,B05,0,391.0,0.0,False,0,0
2025-04-30,B06,75,304.0,1156.0,True,0,0
2025-04-30,B07,31,8334.0,0.0,False,0,2
2025-04-30,B08,12,1195.0,2065.0,False,0,0
2025-04-30,B09,4,349.0,668.0,False,0,0
2025-04-30,B10,0,38.0,222.0,False,0,0
2025-04-30,B11,19,340.3,0.0,False,0,0
2025-04-30,B12,15,1487.0,0.0,False,0,0
2025-04-30,C01,0,0.0,68.0,False,0,0
2025-04-30,C02,4,477.0,0.0,False,0,0
2025-04-30,C03,1,113.4,0.0,False,0,0
2025-04-30,C04,0,389.5,0.0,False,0,0
2025-04-30,C05,0,266.0,0.0,False,0,0
2025-04-30,C06,0,323.0,0.0,False,0,0
2025-04-30,C07,0,356.0,0.0,False,0,0
2025-04-30,C08,0,56.0,0.0,False,0,0
2025-05-01,A01,21,682.0,2205.0,False,0,0
2025-05-01,A02,21,1974.0,2468.0,False,0,0
2025-05-01,A03,13,212.0,784.0,False,0,0
2025-05-01,A04,0,429.0,0.0,False,0,0
2025-05-01,A05,15,8457.0,0.0,False,0,2
2025-05-01,A06,412,2391.0,11960.0,False,0,0
2025-05-01,A07,96,843.9,872.0,True,0,0
2025-05-01,A08,11,0.0,337.0,False,1,0
2025-05-01,A09,1,467.0,0.0,False,0,0
2025-05-01,A10,4,7548.0,8021.0,False,0,2
2025-05-01,B01,9,251.0,0.0,False,0,0
2025-05-01,B02,0,882.0,0.0,False,0,0
2025-05-01,B03,7,443.0,0.0,False,0,0
2025-05-01,B04,2,664.5,0.0,False,0,0
2025-05-01,B05,1,390.0,0.0,False,0,0
2025-05-01,B06,21,283.0,1156.0,False,0,0
2025-05-01,B07,32,8300.0,0.0,False,0,2
2025-05-01,B08,21,1109.8,2065.0,False,0,0
2025-05-01,B09,1,348.0,668.0,False,0,0
2025-05-01,B10,0,34.3,222.0,False,0,0
2025-05-01,B11,69,296.0,0.0,False,0,0
2025-05-01,B12,1,1486.0,0.0,False,0,0
2025-05-01,C01,0,0.0,68.0,False,0,0
2025-05-01,C02,3,474.0,0.0,False,0,0
2025-05-01,C03,0,112.0,0.0,False,0,0
2025-05-01,C04,2,368.0,0.0,False,0,0
2025-05-01,C05,1,265.0,0.0,False,0,0
2025-05-01,C06,7,316.0,0.0,False,0,0
2025-05-01,C07,1,336.4,0.0,False,0,0
2025-05-01,C08,0,56.0,0.0,False,0,0
2025-05-02,A01,51,631.0,2205.0,False,0,0
2025-05-02,A02,1,1973.0,2468.0,False,0,0
2025-05-02,A03,3,209.0,784.0,False,0,0
2025-05-02,A04,3,426.0,0.0,False,0,0
2025-05-02,A05,60,8395.0,0.0,False,0,2
2025-05-02,A06,3,2388.0,11960.0,False,0,0
2025-05-02,A07,1,926.0,872.0,False,0,0
2025-05-02,A08,3,0.0,337.0,False,3,0
2025-05-02,A09,2,465.0,0.0,False,0,0
2025-05-02,A10,104,7712.0,8021.0,False,0,2
2025-05-02,B01,4,247.0,0.0,False,0,0
2025-05-02,B02,10,785.9,1630.0,True,0,0
2025-05-02,B03,4,407.8,0.0,False,0,0
2025-05-02,B04,0,596.0,0.0,False,0,0
2025-05-02,B05,2,342.6,0.0,False,0,0
2025-05-02,B06,26,257.0,1156.0,False,0,0
2025-05-02,B07,70,8228.0,0.0,False,0,2
2025-05-02,B08,67,1107.0,2065.0,False,0,0
2025-05-02,B09,0,348.0,668.0,False,0,0
2025-05-02,B10,1,37.0,222.0,False,0,0
2025-05-02,B11,2,256.5,952.0,True,0,0
2025-05-02,B12,0,1486.0,0.0,False,0,0
2025-05-02,C01,0,0.0,68.0,False,0,0
2025-05-02,C02,3,471.0,0.0,False,0,0
2025-05-02,C03,0,112.0,0.0,False,0,0
2025-05-02,C04,2,366.0,0.0,False,0,0
2025-05-02,C05,0,265.0,0.0,False,0,0
2025-05-02,C06,0,359.8,0.0,False,0,0
2025-05-02,C07,0,355.0,0.0,False,0,0
2025-05-02,C08,1,55.0,0.0,False,0,0
2025-05-03,A01,58,644.0,2205.0,False,0,0
2025-05-03,A02,64,1719.4,4928.0,True,0,0
2025-05-03,A03,3,206.0,784.0,False,0,0
2025-05-03,A04,1,425.0,0.0,False,0,0
2025-05-03,A05,33,8113.7,0.0,False,0,2
2025-05-03,A06,108,2280.0,11960.0,False,0,0
2025-05-03,A07,12,914.0,872.0,False,0,0
2025-05-03,A08,7,0.0,337.0,False,7,0
2025-05-03,A09,4,461.0,0.0,False,0,0
2025-05-03,A10,17,7693.0,8021.0,False,0,2
2025-05-03,B01,12,213.7,0.0,False,0,0
2025-05-03,B02,4,868.0,1630.0,False,0,0
2025-05-03,B03,49,390.0,0.0,False,0,0
2025-05-03,B04,1,595.0,0.0,False,0,0
2025-05-03,B05,0,388.0,0.0,False,0,0
2025-05-03,B06,27,230.0,1156.0,False,0,0
2025-05-03,B07,64,8162.0,0.0,False,0,2
2025-05-03,B08,31,1076.0,2065.0,False,0,0
2025-05-03,B09,13,305.4,668.0,False,0,0
2025-05-03,B10,1,34.8,222.0,False,0,0
2025-05-03,B11,51,243.0,952.0,False,0,0
2025-05-03,B12,13,1473.0,0.0,False,0,0
2025-05-03,C01,2,0.0,68.0,False,2,0
2025-05-03,C02,0,471.0,0.0,False,0,0
2025-05-03,C03,0,112.0,0.0,False,0,0
2025-05-03,C04,1,365.0,0.0,False,0,0
2025-05-03,C05,1,264.0,0.0,False,0,0
2025-05-03,C06,1,315.0,0.0,False,0,0
2025-05-03,C07,8,347.0,0.0,False,0,0
2025-05-03,C08,0,55.0,0.0,False,0,0
2025-05-04,A01,9,564.0,2205.0,False,0,0
2025-05-04,A02,12,1897.0,4928.0,False,0,0
2025-05-04,A03,3,203.0,784.0,False,0,0
2025-05-04,A04,0,464.4,0.0,False,0,0
2025-05-04,A05,148,8210.0,0.0,False,0,2
2025-05-04,A06,12,2268.0,11960.0,False,0,0
2025-05-04,A07,0,914.0,872.0,False,0,0
2025-05-04,A08,0,0.0,337.0,False,0,0
2025-05-04,A09,2,459.0,0.0,False,0,0
2025-05-04,A10,90,7926.4,8021.0,False,0,2
2025-05-04,B01,5,230.0,0.0,False,0,0
2025-05-04,B02,13,855.0,1630.0,False,0,0
2025-05-04,B03,1,389.0,0.0,False,0,0
2025-05-04,B04,12,583.0,0.0,False,0,0
2025-05-04,B05,0,388.0,0.0,False,0,0
2025-05-04,B06,13,217.0,1156.0,False,0,0
2025-05-04,B07,0,8160.0,0.0,False,0,2
2025-05-04,B08,1,1075.0,2065.0,False,0,0
2025-05-04,B09,1,334.0,668.0,False,0,0
2025-05-04,B10,4,32.0,222.0,False,0,0
2025-05-04,B11,0,243.0,952.0,False,0,0
2025-05-04,B12,11,1462.0,0.0,False,0,0
2025-05-04,C01,2,0.0,68.0,False,2,0
2025-05-04,C02,5,466.0,0.0,False,0,0
2025-05-04,C03,0,112.0,0.0,False,0,0
2025-05-04,C04,2,363.0,0.0,False,0,0
2025-05-04,C05,0,264.0,0.0,False,0,0
2025-05-04,C06,1,356.2,0.0,False,0,0
2025-05-04,C07,2,345.0,0.0,False,0,0
2025-05-04,C08,3,52.0,0.0,False,0,0
2025-05-05,A01,134,1755.2,1090.0,False,0,0
2025-05-05,A02,45,1852.0,4928.0,False,0,0
2025-05-05,A03,28,168.6,784.0,False,0,0
2025-05-05,A04,5,420.0,0.0,False,0,0
2025-05-05,A05,1,8207.0,0.0,False,0,2
2025-05-05,A06,217,2051.0,11960.0,False,0,0
2025-05-05,A07,25,889.0,872.0,False,0,0
2025-05-05,A08,0,0.0,337.0,False,0,0
2025-05-05,A09,10,449.0,0.0,False,0,0
2025-05-05,A10,99,7500.0,8021.0,False,0,2
2025-05-05,B01,8,222.0,0.0,False,0,0
2025-05-05,B02,9,846.0,1630.0,False,0,0
2025-05-05,B03,5,384.0,0.0,False,0,0
2025-05-05,B04,0,583.0,0.0,False,0,0
2025-05-05,B05,0,388.0,0.0,False,0,0
2025-05-05,B06,0,217.0,1156.0,False,0,0
2025-05-05,B07,88,8070.0,0.0,False,0,2
2025-05-05,B08,27,980.0,2065.0,False,0,0
2025-05-05,B09,4,330.0,668.0,False,0,0
2025-05-05,B10,1,31.0,222.0,False,0,0
2025-05-05,B11,2,241.0,952.0,False,0,0
2025-05-05,B12,36,1426.0,0.0,False,0,0
2025-05-05,C01,0,0.0,68.0,False,0,0
2025-05-05,C02,8,458.0,0.0,False,0,0
2025-05-05,C03,0,112.0,0.0,False,0,0
2025-05-05,C04,9,354.0,0.0,False,0,0
2025-05-05,C05,0,264.0,0.0,False,0,0
2025-05-05,C06,2,312.0,0.0,False,0,0
2025-05-05,C07,1,344.0,0.0,False,0,0
2025-05-05,C08,0,52.0,0.0,False,0,0
2025-05-06,A01,34,1336.8,1090.0,False,0,0
2025-05-06,A02,1,1851.0,4928.0,False,0,0
2025-05-06,A03,0,175.0,784.0,False,0,0
2025-05-06,A04,0,420.0,0.0,False,0,0
2025-05-06,A05,0,8205.0,0.0,False,0,2
2025-05-06,A06,450,1601.0,11960.0,False,0,0
2025-05-06,A07,39,850.0,872.0,False,0,0
2025-05-06,A08,17,0.0,337.0,False,17,0
2025-05-06,A09,0,449.0,0.0,False,0,0
2025-05-06,A10,447,7052.0,8021.0,False,0,1
2025-05-06,B01,1,235.4,0.0,False,0,0
2025-05-06,B02,0,846.0,1630.0,False,0,0
2025-05-06,B03,8,376.0,0.0,False,0,0
2025-05-06,B04,7,576.0,0.0,False,0,0
2025-05-06,B05,0,388.0,0.0,False,0,0
2025-05-06,B06,1,216.0,1156.0,False,0,0
2025-05-06,B07,68,8000.0,0.0,False,0,2
2025-05-06,B08,69,979.0,2065.0,False,0,0
2025-05-06,B09,2,328.0,668.0,False,0,0
2025-05-06,B10,0,31.0,222.0,False,0,0
2025-05-06,B11,12,229.0,952.0,False,0,0
2025-05-06,B12,19,1407.0,0.0,False,0,0
2025-05-06,C01,0,0.0,68.0,False,0,0
2025-05-06,C02,12,446.0,0.0,False,0,0
2025-05-06,C03,1,111.0,0.0,False,0,0
2025-05-06,C04,1,353.0,0.0,False,0,0
2025-05-06,C05,1,263.0,0.0,False,0,0
2025-05-06,C06,2,310.0,0.0,False,0,0
2025-05-06,C07,1,343.0,0.0,False,0,0
2025-05-06,C08,0,52.0,0.0,False,0,0
2025-05-07,A01,7,1504.0,1090.0,False,0,0
2025-05-07,A02,333,1518.0,4928.0,False,0,0
2025-05-07,A03,3,172.0,784.0,False,0,0
2025-05-07,A04,0,397.4,0.0,False,0,0
2025-05-07,A05,68,8135.0,0.0,False,0,2
2025-05-07,A06,251,1375.2,11960.0,False,0,0
2025-05-07,A07,7,843.0,872.0,False,0,0
2025-05-07,A08,37,0.0,337.0,False,37,0
2025-05-07,A09,1,448.0,0.0,False,0,0
2025-05-07,A10,9,7042.0,8021.0,False,0,1
2025-05-07,B01,1,220.0,0.0,False,0,0
2025-05-07,B02,2,844.0,1630.0,False,0,0
2025-05-07,B03,8,368.0,0.0,False,0,0
2025-05-07,B04,1,575.0,0.0,False,0,0
2025-05-07,B05,0,388.0,0.0,False,0,0
2025-05-07,B06,3,213.0,1156.0,False,0,0
2025-05-07,B07,4,7994.0,0.0,False,0,2
2025-05-07,B08,14,965.0,2065.0,False,0,0
2025-05-07,B09,7,335.2,668.0,False,0,0
2025-05-07,B10,4,27.0,222.0,False,0,0
2025-05-07,B11,9,220.0,952.0,False,0,0
2025-05-07,B12,21,1386.0,0.0,False,0,0
2025-05-07,C01,0,0.0,68.0,False,0,0
2025-05-07,C02,1,445.0,0.0,False,0,0
2025-05-07,C03,0,111.5,0.0,False,0,0
2025-05-07,C04,0,353.0,0.0,False,0,0
2025-05-07,C05,1,262.0,0.0,False,0,0
2025-05-07,C06,1,272.8,0.0,False,0,0
2025-05-07,C07,0,343.0,0.0,False,0,0
2025-05-07,C08,0,52.0,0.0,False,0,0
2025-05-08,A01,14,1490.0,1090.0,False,0,0
2025-05-08,A02,6,1512.0,4928.0,False,0,0
2025-05-08,A03,3,169.0,784.0,False,0,0
2025-05-08,A04,4,416.0,0.0,False,0,0
2025-05-08,A05,12,8121.0,0.0,False,0,2
2025-05-08,A06,67,1283.0,11960.0,False,0,0
2025-05-08,A07,11,832.0,872.0,False,0,0
2025-05-08,A08,0,0.0,337.0,False,0,0
2025-05-08,A09,0,448.0,0.0,False,0,0
2025-05-08,A10,1230,5811.0,8021.0,False,0,1
2025-05-08,B01,7,213.0,0.0,False,0,0
2025-05-08,B02,45,799.0,1630.0,False,0,0
2025-05-08,B03,1,367.0,0.0,False,0,0
2025-05-08,B04,5,570.0,0.0,False,0,0
2025-05-08,B05,0,371.7,0.0,False,0,0
2025-05-08,B06,53,160.0,1156.0,False,0,0
2025-05-08,B07,15,7977.0,0.0,False,0,2
2025-05-08,B08,10,955.0,2065.0,False,0,0
2025-05-08,B09,33,288.0,668.0,False,0,0
2025-05-08,B10,1,26.0,222.0,False,0,0
2025-05-08,B11,13,234.0,952.0,False,0,0
2025-05-08,B12,13,1502.6,0.0,False,0,0
2025-05-08,C01,0,0.0,68.0,False,0,0
2025-05-08,C02,5,440.0,0.0,False,0,0
2025-05-08,C03,0,111.0,0.0,False,0,0
2025-05-08,C04,2,351.0,0.0,False,0,0
2025-05-08,C05,7,244.2,0.0,False,0,0
2025-05-08,C06,0,309.0,0.0,False,0,0
2025-05-08,C07,1,342.0,0.0,False,0,0
2025-05-08,C08,0,52.0,0.0,False,0,0
2025-05-09,A01,4,1486.0,1090.0,False,0,0
2025-05-09,A02,169,1343.0,4928.0,False,0,0
2025-05-09,A03,5,164.0,784.0,False,0,0
2025-05-09,A04,4,470.5,0.0,False,0,0
2025-05-09,A05,115,8004.0,0.0,False,0,2
2025-05-09,A06,833,450.0,11960.0,False,0,0
2025-05-09,A07,2,830.0,872.0,False,0,0
2025-05-09,A08,8,0.0,337.0,False,8,0
2025-05-09,A09,2,446.0,0.0,False,0,0
2025-05-09,A10,42,5768.0,8021.0,False,0,1
2025-05-09,B01,1,212.0,0.0,False,0,0
2025-05-09,B02,4,795.0,1630.0,False,0,0
2025-05-09,B03,1,366.0,0.0,False,0,0
2025-05-09,B04,1,569.0,0.0,False,0,0
2025-05-09,B05,1,387.0,0.0,False,0,0
2025-05-09,B06,1,159.0,1156.0,False,0,0
2025-05-09,B07,11,7964.0,0.0,False,0,2
2025-05-09,B08,90,865.0,2065.0,False,0,0
2025-05-09,B09,5,291.3,668.0,False,0,0
2025-05-09,B10,4,22.0,222.0,False,0,0
2025-05-09,B11,0,207.0,952.0,False,0,0
2025-05-09,B12,29,1344.0,0.0,False,0,0
2025-05-09,C01,0,0.0,68.0,False,0,0
2025-05-09,C02,4,436.0,0.0,False,0,0
2025-05-09,C03,0,111.0,0.0,False,0,0
2025-05-09,C04,0,351.0,0.0,False,0,0
2025-05-09,C05,1,254.0,0.0,False,0,0
2025-05-09,C06,0,309.0,0.0,False,0,0
2025-05-09,C07,9,333.0,0.0,False,0,0
2025-05-09,C08,0,52.0,0.0,False,0,0
2025-05-10,A01,5,1620.6,1090.0,False,0,0
2025-05-10,A02,251,1092.0,4928.0,False,0,0
2025-05-10,A03,3,161.0,784.0,False,0,0
2025-05-10,A04,0,412.0,0.0,False,0,0
2025-05-10,A05,23,7979.0,0.0,False,0,2
2025-05-10,A06,25,425.0,11960.0,False,0,0
2025-05-10,A07,20,810.0,872.0,False,0,0
2025-05-10,A08,8,0.0,337.0,False,8,0
2025-05-10,A09,0,446.0,0.0,False,0,0
2025-05-10,A10,24,5743.0,8021.0,False,0,1
2025-05-10,B01,1,211.0,0.0,False,0,0
2025-05-10,B02,40,755.0,1630.0,False,0,0
2025-05-10,B03,6,360.0,749.0,True,0,0
2025-05-10,B04,8,593.2,0.0,False,0,0
2025-05-10,B05,0,387.0,0.0,False,0,0
2025-05-10,B06,51,108.0,1156.0,False,0,0
2025-05-10,B07,133,7829.0,0.0,False,0,2
2025-05-10,B08,58,807.0,2065.0,False,0,0
2025-05-10,B09,2,281.0,668.0,False,0,0
2025-05-10,B10,3,19.0,222.0,False,0,0
2025-05-10,B11,0,207.0,952.0,False,0,0
2025-05-10,B12,4,1340.0,0.0,False,0,0
2025-05-10,C01,4,0.0,68.0,False,4,0
2025-05-10,C02,2,434.0,0.0,False,0,0
2025-05-10,C03,0,111.0,0.0,False,0,0
2025-05-10,C04,4,347.0,0.0,False,0,0
2025-05-10,C05,1,253.0,0.0,False,0,0
2025-05-10,C06,4,273.9,0.0,False,0,0
2025-05-10,C07,16,343.7,0.0,False,0,0
2025-05-10,C08,1,51.0,0.0,False,0,0
2025-05-11,A01,37,1444.0,1090.0,False,0,0
2025-05-11,A02,41,1051.0,4928.0,False,0,0
2025-05-11,A03,11,149.3,784.0,False,0,0
2025-05-11,A04,0,412.0,0.0,False,0,0
2025-05-11,A05,370,7607.0,0.0,False,0,2
2025-05-11,A06,117,308.0,11960.0,False,0,0
2025-05-11,A07,16,794.0,872.0,False,0,0
2025-05-11,A08,5,0.0,337.0,False,5,0
2025-05-11,A09,14,432.0,662.0,True,0,0
2025-05-11,A10,26,5716.0,8021.0,False,0,1
2025-05-11,B01,0,211.0,0.0,False,0,0
2025-05-11,B02,13,767.2,1630.0,False,0,0
2025-05-11,B03,0,360.0,749.0,False,0,0
2025-05-11,B04,4,549.0,0.0,False,0,0
2025-05-11,B05,0,387.0,0.0,False,0,0
2025-05-11,B06,25,83.0,1156.0,False,0,0
2025-05-11,B07,498,7329.0,0.0,False,0,2
2025-05-11,B08,9,798.0,2065.0,False,0,0
2025-05-11,B09,0,251.1,668.0,False,0,0
2025-05-11,B10,0,19.0,222.0,False,0,0
2025-05-11,B11,0,207.0,952.0,False,0,0
2025-05-11,B12,18,1162.4,0.0,False,0,0
2025-05-11,C01,3,0.0,68.0,False,3,0
2025-05-11,C02,17,417.0,0.0,False,0,0
2025-05-11,C03,0,111.0,0.0,False,0,0
2025-05-11,C04,6,383.4,0.0,False,0,0
2025-05-11,C05,0,269.7,0.0,False,0,0
2025-05-11,C06,0,305.0,0.0,False,0,0
2025-05-11,C07,2,315.0,0.0,False,0,0
2025-05-11,C08,0,51.0,0.0,False,0,0
2025-05-12,A01,0,1444.0,1090.0,False,0,0
2025-05-12,A02,58,993.0,4928.0,False,0,0
2025-05-12,A03,5,145.0,784.0,False,0,0
2025-05-12,A04,0,412.0,0.0,False,0,0
2025-05-12,A05,0,7605.0,0.0,False,0,2
2025-05-12,A06,249,59.0,11960.0,False,0,0
2025-05-12,A07,4,790.0,872.0,False,0,0
2025-05-12,A08,1,0.0,337.0,False,1,0
2025-05-12,A09,4,448.7,662.0,False,0,0
2025-05-12,A10,331,5821.6,8021.0,False,0,1
2025-05-12,B01,11,200.0,0.0,False,0,0
2025-05-12,B02,10,732.0,1630.0,False,0,0
2025-05-12,B03,0,373.4,749.0,False,0,0
2025-05-12,B04,0,557.0,0.0,False,0,0
2025-05-12,B05,1,389.9,0.0,False,0,0
2025-05-12,B06,8,75.0,1156.0,False,0,0
2025-05-12,B07,22,7146.0,0.0,False,0,2
2025-05-12,B08,10,788.0,2065.0,False,0,0
2025-05-12,B09,0,281.0,668.0,False,0,0
2025-05-12,B10,6,13.0,222.0,False,0,0
2025-05-12,B11,38,169.0,952.0,False,0,0
2025-05-12,B12,46,1276.0,0.0,False,0,0
2025-05-12,C01,1,0.0,68.0,False,1,0
2025-05-12,C02,0,417.0,0.0,False,0,0
2025-05-12,C03,0,111.0,0.0,False,0,0
2025-05-12,C04,0,367.4,0.0,False,0,0
2025-05-12,C05,0,253.0,0.0,False,0,0
2025-05-12,C06,4,301.0,0.0,False,0,0
2025-05-12,C07,0,315.0,0.0,False,0,0
2025-05-12,C08,0,45.2,0.0,False,0,0
2025-05-13,A01,28,1416.0,1090.0,False,0,0
2025-05-13,A02,4,989.0,4928.0,False,0,0
2025-05-13,A03,0,145.0,784.0,False,0,0
2025-05-13,A04,6,412.2,0.0,False,0,0
2025-05-13,A05,96,7507.0,0.0,False,0,2
2025-05-13,A06,366,0.0,11960.0,False,307,0
2025-05-13,A07,0,790.0,872.0,False,0,0
2025-05-13,A08,14,0.0,337.0,False,14,0
2025-05-13,A09,5,423.0,662.0,False,0,0
2025-05-13,A10,98,5469.5,8021.0,False,0,1
2025-05-13,B01,4,196.0,0.0,False,0,0
2025-05-13,B02,4,728.0,1630.0,False,0,0
2025-05-13,B03,12,348.0,749.0,False,0,0
2025-05-13,B04,3,554.0,0.0,False,0,0
2025-05-13,B05,1,385.0,0.0,False,0,0
2025-05-13,B06,0,75.0,1156.0,False,0,0
2025-05-13,B07,135,7169.0,0.0,False,0,1
2025-05-13,B08,18,770.0,2065.0,False,0,0
2025-05-13,B09,1,280.0,668.0,False,0,0
2025-05-13,B10,2,11.0,222.0,False,0,0
2025-05-13,B11,22,161.1,952.0,False,0,0
2025-05-13,B12,91,1185.0,0.0,False,0,0
2025-05-13,C01,4,0.0,68.0,False,4,0
2025-05-13,C02,2,415.0,0.0,False,0,0
2025-05-13,C03,3,109.8,0.0,False,0,0
2025-05-13,C04,3,338.0,0.0,False,0,0
2025-05-13,C05,0,224.8,0.0,False,0,0
2025-05-13,C06,1,300.0,0.0,False,0,0
2025-05-13,C07,4,311.0,0.0,False,0,0
2025-05-13,C08,0,51.0,0.0,False,0,0
2025-05-14,A01,79,1337.0,1090.0,False,0,0
2025-05-14,A02,59,930.0,4928.0,False,0,0
2025-05-14,A03,16,129.0,784.0,False,0,0
2025-05-14,A04,4,402.0,0.0,False,0,0
2025-05-14,A05,10,7495.0,0.0,False,0,2
2025-05-14,A06,74,5947.0,5938.0,False,0,1
2025-05-14,A07,25,765.0,872.0,False,0,0
2025-05-14,A08,0,0.0,337.0,False,0,0
2025-05-14,A09,10,413.0,662.0,False,0,0
2025-05-14,A10,73,5116.4,8021.0,False,0,1
2025-05-14,B01,0,196.0,0.0,False,0,0
2025-05-14,B02,13,715.0,1630.0,False,0,0
2025-05-14,B03,0,348.0,749.0,False,0,0
2025-05-14,B04,15,539.0,0.0,False,0,0
2025-05-14,B05,0,385.0,0.0,False,0,0
2025-05-14,B06,8,67.0,1156.0,False,0,0
2025-05-14,B07,1,7167.0,0.0,False,0,1
2025-05-14,B08,63,707.0,2065.0,False,0,0
2025-05-14,B09,1,279.0,668.0,False,0,0
2025-05-14,B10,1,10.2,222.0,False,0,0
